id_depto_indec_residencia;departamento_residencia;id_prov_indec_residencia;provincia_residencia;anio_min;evento;id_grupo_etario;grupo_etario;sepi_min;cantidad
056;Lácar;58;Neuquén;2024;Dengue;11;De 45 a 65 años;10;1
035;Futaleufú;26;Chubut;2024;Dengue;8;De 20 a 24 años;13;2
056;Guaraní;54;Misiones;2024;Dengue;6;De 10 a 14 años;18;1
014;Ushuaia;94;Tierra del Fuego;2024;Dengue;9;De 25 a 34 años;6;1
648;Presidente Perón;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;12;1
014;Cruz Alta;90;Tucumán;2024;Dengue;6;De 10 a 14 años;4;1
854;25 de Mayo;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;14;2
760;San Miguel;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;4;2
098;Santa Lucía;70;San Juan;2024;Dengue;10;De 35 a 44 años;13;2
515;Malvinas Argentinas;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;2;1
056;La Capital;74;San Luis;2024;Dengue;6;De 10 a 14 años;16;1
007;COMUNA 7;02;CABA;2024;Dengue;10;De 35 a 44 años;18;2
134;Cañuelas;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;9;1
161;Tapenagá;22;Chaco;2024;Dengue;7;De 15 a 19 años;2;1
371;General San Martín;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;18;1
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;5;De 5 a 9 años;14;2
077;9 de Julio;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;4;1
161;Robles;86;Santiago del Estero;2024;Dengue;3;De 13 a 24 meses;11;1
014;COMUNA 14;02;CABA;2024;Dengue;4;De 2 a 4 años;17;1
042;Capayán;10;Catamarca;2024;Dengue;6;De 10 a 14 años;7;2
012;COMUNA 12;02;CABA;2024;Dengue;10;De 35 a 44 años;7;4
434;Lanús;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;9;92
063;Marcos Juárez;14;Córdoba;2024;Dengue;10;De 35 a 44 años;18;5
063;General Güemes;22;Chaco;2024;Dengue;12;Mayores de 65 años;7;7
427;La Matanza;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;6;9
119;Río Segundo;14;Córdoba;2024;Dengue;9;De 25 a 34 años;2;1
021;Comandante Fernández;22;Chaco;2024;Dengue;11;De 45 a 65 años;5;13
042;General López;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;8;2
021;Laishi;34;Formosa;2024;Dengue;9;De 25 a 34 años;11;5
049;Capital;10;Catamarca;2024;Dengue;6;De 10 a 14 años;16;17
021;Chicligasta;90;Tucumán;2024;Dengue;5;De 5 a 9 años;11;8
002;COMUNA 2;02;CABA;2024;Dengue;4;De 2 a 4 años;15;1
042;Pilagás;34;Formosa;2024;Dengue;7;De 15 a 19 años;2;6
007;Anta;66;Salta;2024;Dengue;7;De 15 a 19 años;3;1
091;Simoca;90;Tucumán;2024;Dengue;7;De 15 a 19 años;11;2
056;Pirané;34;Formosa;2024;Dengue;11;De 45 a 65 años;6;62
001;COMUNA 1;02;CABA;2024;Dengue;6;De 10 a 14 años;6;11
126;Campana;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;13;5
749;San Fernando;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;10;13
009;COMUNA 9;02;CABA;2024;Dengue;9;De 25 a 34 años;12;10
021;Chicligasta;90;Tucumán;2024;Dengue;5;De 5 a 9 años;15;6
049;General Güemes;66;Salta;2024;Dengue;6;De 10 a 14 años;15;4
049;Ischilín;14;Córdoba;2024;Dengue;9;De 25 a 34 años;18;4
412;José C. Paz;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;11;90
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;7;75
084;Paraná;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;17;17
133;San Javier;14;Córdoba;2024;Dengue;7;De 15 a 19 años;19;2
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;10;8
014;El Carmen;38;Jujuy;2024;Dengue;8;De 20 a 24 años;19;20
084;Presidente Roque Sáenz Peña;14;Córdoba;2024;Dengue;4;De 2 a 4 años;14;5
021;Alberti;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;13;1
497;Luján;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;18;1
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;4;1
112;Río Seco;14;Córdoba;2024;Dengue;9;De 25 a 34 años;9;1
105;Mercedes;18;Corrientes;2024;Dengue;11;De 45 a 65 años;13;1
021;Escalante;26;Chubut;2024;Dengue;9;De 25 a 34 años;2;1
049;Ischilín;14;Córdoba;2024;Dengue;12;Mayores de 65 años;18;2
007;Capital;50;Mendoza;2024;Dengue;10;De 35 a 44 años;18;1
441;La Plata;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;14;32
274;Florencio Varela;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;7;13
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;5;3
084;Capital;90;Tucumán;2024;Dengue;7;De 15 a 19 años;13;156
861;Vicente López;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;12;43
126;1º de Mayo;22;Chaco;2024;Dengue;10;De 35 a 44 años;4;15
035;Avellaneda;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;9;52
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;8;De 20 a 24 años;11;1
371;General San Martín;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;9;33
091;San Cristóbal;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;12;34
021;Castellanos;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;11;51
140;San Fernando;22;Chaco;2024;Dengue;5;De 5 a 9 años;6;34
098;Santa Rosa;10;Catamarca;2024;Dengue;8;De 20 a 24 años;15;9
028;Federación;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;12;101
638;Pilar;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;13;21
112;San Justo;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;9;1
007;Belgrano;82;Santa Fe;2024;Dengue;6;De 10 a 14 años;17;1
028;Capital;54;Misiones;2024;Dengue;9;De 25 a 34 años;15;10
070;Las Colonias;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;11;22
168;Totoral;14;Córdoba;2024;Dengue;9;De 25 a 34 años;14;16
182;Coronel de Marina L. Rosales;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;10;1
007;Anta;66;Salta;2024;Dengue;12;Mayores de 65 años;6;6
119;San Lorenzo;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;7;19
084;Capital;90;Tucumán;2024;Dengue;9;De 25 a 34 años;13;340
091;Berazategui;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;16;6
063;La Capital;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;13;11
014;Capital;14;Córdoba;2024;Dengue;1;Neonato (hasta 28 dÍas);12;7
056;Grl. José de San Martín;66;Salta;2024;Dengue;8;De 20 a 24 años;15;1
005;COMUNA 5;02;CABA;2024;Dengue;7;De 15 a 19 años;10;8
182;Unión;14;Córdoba;2024;Dengue;7;De 15 a 19 años;11;30
882;Zárate;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;9;4
014;Cruz Alta;90;Tucumán;2024;Dengue;10;De 35 a 44 años;18;30
098;Mayor Luis J. Fontana;22;Chaco;2024;Dengue;12;Mayores de 65 años;2;20
021;Godoy Cruz;50;Mendoza;2024;Dengue;11;De 45 a 65 años;13;23
042;Chilecito;46;La Rioja;2024;Dengue;11;De 45 a 65 años;18;3
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;5;12
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;13;110
413;Junín;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;10;8
999;desconocido;99;desconocida;2024;Dengue;9;De 25 a 34 años;2;5
014;Cruz Alta;90;Tucumán;2024;Dengue;9;De 25 a 34 años;17;95
098;Santa Lucía;70;San Juan;2024;Dengue;6;De 10 a 14 años;12;3
091;San Cristóbal;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;9;14
147;Santa María;14;Córdoba;2024;Dengue;12;Mayores de 65 años;11;10
091;Berazategui;06;Buenos Aires;2024;Dengue;3;De 13 a 24 meses;12;1
015;Concordia;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;9;8
035;Cerrillos;66;Salta;2024;Dengue;10;De 35 a 44 años;17;2
021;Castellanos;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;13;30
028;Capital;66;Salta;2024;Dengue;7;De 15 a 19 años;5;6
441;La Plata;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;8;20
539;Merlo;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;8;12
042;Eldorado;54;Misiones;2024;Dengue;8;De 20 a 24 años;2;5
140;San Fernando;22;Chaco;2024;Dengue;4;De 2 a 4 años;16;5
119;San Lorenzo;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;8;1
084;Capital;90;Tucumán;2024;Dengue;12;Mayores de 65 años;13;163
042;General San Martín;14;Córdoba;2024;Dengue;9;De 25 a 34 años;11;88
126;San Martín;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;10;16
999;desconocido;99;desconocida;2024;Dengue;6;De 10 a 14 años;12;24
014;El Carmen;38;Jujuy;2024;Dengue;3;De 13 a 24 meses;13;5
119;Río Segundo;14;Córdoba;2024;Dengue;11;De 45 a 65 años;19;5
063;Lules;90;Tucumán;2024;Dengue;11;De 45 a 65 años;5;11
091;Punilla;14;Córdoba;2024;Dengue;7;De 15 a 19 años;12;34
084;Rosario;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;16;231
568;Morón;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;10;2
035;Patiño;34;Formosa;2024;Dengue;9;De 25 a 34 años;5;19
035;Graneros;90;Tucumán;2024;Dengue;11;De 45 a 65 años;15;8
371;General San Martín;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;9;87
021;Colón;14;Córdoba;2024;Dengue;10;De 35 a 44 años;11;56
084;Paraná;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;16;34
434;Lanús;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;1;3
008;COMUNA 8;02;CABA;2024;Dengue;8;De 20 a 24 años;10;5
070;Las Colonias;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;14;67
028;Famaillá;90;Tucumán;2024;Dengue;11;De 45 a 65 años;12;31
770;San Pedro;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;14;1
028;Almirante Brown;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;16;18
021;Diamante;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;14;12
028;Chacabuco;22;Chaco;2024;Dengue;7;De 15 a 19 años;5;2
014;El Carmen;38;Jujuy;2024;Dengue;6;De 10 a 14 años;18;37
161;Tercero Arriba;14;Córdoba;2024;Dengue;12;Mayores de 65 años;9;1
882;Zárate;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;8;1
077;9 de Julio;82;Santa Fe;2024;Dengue;5;De 5 a 9 años;7;2
056;La Capital;74;San Luis;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);12;1
021;Coronel Pringles;74;San Luis;2024;Dengue;12;Mayores de 65 años;19;1
021;Castellanos;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;3;3
070;La Paz;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;10;6
056;Juárez Celman;14;Córdoba;2024;Dengue;5;De 5 a 9 años;13;5
028;Capital;54;Misiones;2024;Dengue;3;De 13 a 24 meses;11;1
133;Realicó;42;La Pampa;2024;Dengue;12;Mayores de 65 años;12;1
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;4;De 2 a 4 años;10;4
749;San Fernando;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;11;12
042;Capayán;10;Catamarca;2024;Dengue;10;De 35 a 44 años;17;5
008;Colón;30;Entre Ríos;2024;Dengue;11;De 45 a 65 años;17;5
364;General Rodríguez;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;9;6
623;Pergamino;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;10;7
014;Alberdi;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;18;1
270;Ezeiza;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;4;3
084;Paraná;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;3;3
140;Rosario de la Frontera;66;Salta;2024;Dengue;5;De 5 a 9 años;6;1
035;Graneros;90;Tucumán;2024;Dengue;6;De 10 a 14 años;19;1
009;COMUNA 9;02;CABA;2024;Dengue;8;De 20 a 24 años;11;6
014;COMUNA 14;02;CABA;2024;Dengue;8;De 20 a 24 años;10;2
063;Ramón Lista;34;Formosa;2024;Dengue;9;De 25 a 34 años;5;2
005;COMUNA 5;02;CABA;2024;Dengue;9;De 25 a 34 años;2;1
105;Tafí Viejo;90;Tucumán;2024;Dengue;10;De 35 a 44 años;19;4
098;San Javier;82;Santa Fe;2024;Dengue;11;De 45 a 65 años;6;1
532;Mercedes;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;14;1
182;Sarmiento;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;16;1
568;Morón;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);10;1
021;Candelaria;54;Misiones;2024;Dengue;9;De 25 a 34 años;12;2
084;Rivadavia;70;San Juan;2024;Dengue;7;De 15 a 19 años;11;2
042;Juan Bautista Alberdi;90;Tucumán;2024;Dengue;12;Mayores de 65 años;14;5
410;Ituzaingó;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;18;3
638;Pilar;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;6;3
070;Santa Bárbara;38;Jujuy;2024;Dengue;7;De 15 a 19 años;10;1
805;Tigre;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;8;1
021;Godoy Cruz;50;Mendoza;2024;Dengue;6;De 10 a 14 años;19;1
014;El Carmen;38;Jujuy;2024;Dengue;11;De 45 a 65 años;4;1
021;Capital;42;La Pampa;2024;Dengue;12;Mayores de 65 años;15;3
189;Silípica;86;Santiago del Estero;2024;Dengue;3;De 13 a 24 meses;11;1
126;Ojo de Agua;86;Santiago del Estero;2024;Dengue;4;De 2 a 4 años;13;1
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;8;De 20 a 24 años;6;1
133;Vera;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;15;1
003;COMUNA 3;02;CABA;2024;Dengue;7;De 15 a 19 años;7;1
133;San Cosme;18;Corrientes;2024;Dengue;12;Mayores de 65 años;6;2
648;Presidente Perón;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;11;1
161;Robles;86;Santiago del Estero;2024;Dengue;10;De 35 a 44 años;1;1
140;San Fernando;22;Chaco;2024;Dengue;9;De 25 a 34 años;12;57
412;José C. Paz;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;10;28
412;José C. Paz;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;3;3
049;Capital;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;19;47
091;Berazategui;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;6;5
007;COMUNA 7;02;CABA;2024;Dengue;9;De 25 a 34 años;16;9
098;San Ignacio;54;Misiones;2024;Dengue;12;Mayores de 65 años;14;2
056;Leales;90;Tucumán;2024;Dengue;7;De 15 a 19 años;10;7
008;COMUNA 8;02;CABA;2024;Dengue;10;De 35 a 44 años;9;8
749;San Fernando;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;10;33
091;Punilla;14;Córdoba;2024;Dengue;6;De 10 a 14 años;13;33
168;Totoral;14;Córdoba;2024;Dengue;5;De 5 a 9 años;9;1
490;Lomas de Zamora;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;11;36
049;Capital;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;7;34
021;Godoy Cruz;50;Mendoza;2024;Dengue;7;De 15 a 19 años;14;21
105;Tinogasta;10;Catamarca;2024;Dengue;9;De 25 a 34 años;16;2
119;Río Segundo;14;Córdoba;2024;Dengue;5;De 5 a 9 años;12;43
105;San Jerónimo;82;Santa Fe;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;1
021;Castro Barros;46;La Rioja;2024;Dengue;9;De 25 a 34 años;6;1
999;desconocido;99;desconocida;2024;Dengue;10;De 35 a 44 años;12;60
001;COMUNA 1;02;CABA;2024;Dengue;8;De 20 a 24 años;9;70
098;San Javier;82;Santa Fe;2024;Dengue;3;De 13 a 24 meses;15;1
434;Lanús;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;12;90
028;Capital;66;Salta;2024;Dengue;12;Mayores de 65 años;7;14
133;Quitilipi;22;Chaco;2024;Dengue;5;De 5 a 9 años;4;3
035;Banda;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;14;40
098;Río Cuarto;14;Córdoba;2024;Dengue;7;De 15 a 19 años;13;10
014;Cruz Alta;90;Tucumán;2024;Dengue;9;De 25 a 34 años;5;11
021;Güer Aike;78;Santa Cruz;2024;Dengue;6;De 10 a 14 años;2;1
028;Capital;66;Salta;2024;Dengue;12;Mayores de 65 años;6;8
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;11;2
505;Magdalena;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;14;1
133;San Cosme;18;Corrientes;2024;Dengue;8;De 20 a 24 años;5;1
021;Dr. Manuel Belgrano;38;Jujuy;2024;Dengue;7;De 15 a 19 años;7;1
070;Leandro N. Alem;54;Misiones;2024;Dengue;11;De 45 a 65 años;8;4
028;Chacabuco;22;Chaco;2024;Dengue;3;De 13 a 24 meses;6;2
035;Graneros;90;Tucumán;2024;Dengue;10;De 35 a 44 años;8;1
070;Leandro N. Alem;54;Misiones;2024;Dengue;11;De 45 a 65 años;3;2
999;desconocido;99;desconocida;2024;Dengue;5;De 5 a 9 años;7;1
665;Ramallo;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;14;1
008;Colón;30;Entre Ríos;2024;Dengue;12;Mayores de 65 años;9;2
091;Jiménez;86;Santiago del Estero;2024;Dengue;8;De 20 a 24 años;17;1
098;Río Cuarto;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;1
091;Punilla;14;Córdoba;2024;Dengue;7;De 15 a 19 años;4;1
126;Orán;66;Salta;2024;Dengue;5;De 5 a 9 años;14;1
665;Ramallo;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;9;1
274;Florencio Varela;06;Buenos Aires;2024;Dengue;7;De 15 a 19 años;2;1
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;7;1
063;Marcos Juárez;14;Córdoba;2024;Dengue;8;De 20 a 24 años;7;1
042;Chilecito;46;La Rioja;2024;Dengue;7;De 15 a 19 años;11;1
084;Capital;90;Tucumán;2024;Dengue;12;Mayores de 65 años;2;1
760;San Miguel;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;15;63
021;Capital;18;Corrientes;2024;Dengue;8;De 20 a 24 años;6;38
035;Patiño;34;Formosa;2024;Dengue;9;De 25 a 34 años;7;16
035;Banda;86;Santiago del Estero;2024;Dengue;11;De 45 a 65 años;12;101
042;Eldorado;54;Misiones;2024;Dengue;5;De 5 a 9 años;7;9
539;Merlo;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;11;3
014;Capital;14;Córdoba;2024;Dengue;10;De 35 a 44 años;16;243
749;San Fernando;06;Buenos Aires;2024;Dengue;5;De 5 a 9 años;5;1
056;La Capital;74;San Luis;2024;Dengue;9;De 25 a 34 años;12;17
126;1º de Mayo;22;Chaco;2024;Dengue;8;De 20 a 24 años;1;7
805;Tigre;06;Buenos Aires;2024;Dengue;8;De 20 a 24 años;8;11
063;San Pedro;38;Jujuy;2024;Dengue;9;De 25 a 34 años;15;27
056;Gualeguaychú;30;Entre Ríos;2024;Dengue;7;De 15 a 19 años;15;47
014;Formosa;34;Formosa;2024;Dengue;11;De 45 a 65 años;12;23
014;Formosa;34;Formosa;2024;Dengue;9;De 25 a 34 años;10;23
084;Rivadavia;70;San Juan;2024;Dengue;9;De 25 a 34 años;15;2
042;General San Martín;14;Córdoba;2024;Dengue;10;De 35 a 44 años;6;5
274;Florencio Varela;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;8;65
021;Chicligasta;90;Tucumán;2024;Dengue;12;Mayores de 65 años;10;6
008;COMUNA 8;02;CABA;2024;Dengue;10;De 35 a 44 años;13;16
644;Pinamar;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;10;2
056;General Donovan;22;Chaco;2024;Dengue;5;De 5 a 9 años;6;3
056;Pirané;34;Formosa;2024;Dengue;6;De 10 a 14 años;8;18
077;Itatí;18;Corrientes;2024;Dengue;7;De 15 a 19 años;14;1
028;Guaymallén;50;Mendoza;2024;Dengue;10;De 35 a 44 años;14;44
015;Concordia;30;Entre Ríos;2024;Dengue;6;De 10 a 14 años;14;28
056;Lácar;58;Neuquén;2024;Dengue;10;De 35 a 44 años;6;1
007;Anta;66;Salta;2024;Dengue;12;Mayores de 65 años;10;15
015;Concordia;30;Entre Ríos;2024;Dengue;8;De 20 a 24 años;15;21
084;Rosario;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;10;442
140;San Justo;14;Córdoba;2024;Dengue;10;De 35 a 44 años;10;89
014;El Carmen;38;Jujuy;2024;Dengue;11;De 45 a 65 años;13;148
035;Avellaneda;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;10;24
056;Leales;90;Tucumán;2024;Dengue;12;Mayores de 65 años;10;11
140;San Fernando;22;Chaco;2024;Dengue;4;De 2 a 4 años;17;1
035;Confluencia;58;Neuquén;2024;Dengue;9;De 25 a 34 años;1;1
063;General Paz;18;Corrientes;2024;Dengue;10;De 35 a 44 años;3;1
011;COMUNA 11;02;CABA;2024;Dengue;7;De 15 a 19 años;10;9
999;desconocido;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;12;3
412;José C. Paz;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;9;4
568;Morón;06;Buenos Aires;2024;Dengue;6;De 10 a 14 años;16;5
056;Bahía Blanca;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;10;3
091;Oberá;54;Misiones;2024;Dengue;10;De 35 a 44 años;1;3
077;Libertador Grl. San Martín;54;Misiones;2024;Dengue;9;De 25 a 34 años;12;1
105;Río Primero;14;Córdoba;2024;Dengue;9;De 25 a 34 años;8;3
042;Capayán;10;Catamarca;2024;Dengue;9;De 25 a 34 años;8;2
154;Utracán;42;La Pampa;2024;Dengue;8;De 20 a 24 años;13;1
756;San Isidro;06;Buenos Aires;2024;Dengue;12;Mayores de 65 años;4;2
105;Independencia;46;La Rioja;2024;Dengue;11;De 45 a 65 años;17;2
077;La Caldera;66;Salta;2024;Dengue;11;De 45 a 65 años;16;1
049;General Manuel Belgrano;54;Misiones;2024;Dengue;10;De 35 a 44 años;16;2
119;San Lorenzo;82;Santa Fe;2024;Dengue;12;Mayores de 65 años;5;2
036;12 de Octubre;22;Chaco;2024;Dengue;5;De 5 a 9 años;7;1
049;Pilcomayo;34;Formosa;2024;Dengue;5;De 5 a 9 años;12;2
049;Ischilín;14;Córdoba;2024;Dengue;12;Mayores de 65 años;11;2
119;San Lorenzo;82;Santa Fe;2024;Dengue;10;De 35 a 44 años;6;6
007;Ayacucho;74;San Luis;2024;Dengue;7;De 15 a 19 años;16;1
007;Ambato;10;Catamarca;2024;Dengue;8;De 20 a 24 años;14;2
056;Lácar;58;Neuquén;2024;Dengue;11;De 45 a 65 años;9;1
638;Pilar;06;Buenos Aires;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);12;1
028;Lago Argentino;78;Santa Cruz;2024;Dengue;9;De 25 a 34 años;7;1
999;desconocido;99;desconocida;2024;Dengue;10;De 35 a 44 años;19;1
133;San Javier;14;Córdoba;2024;Dengue;6;De 10 a 14 años;9;1
091;Sarmiento;26;Chubut;2024;Dengue;6;De 10 a 14 años;14;1
182;Sarmiento;86;Santiago del Estero;2024;Dengue;9;De 25 a 34 años;10;1
168;Santo Tomé;18;Corrientes;2024;Dengue;5;De 5 a 9 años;9;2
140;Rosario de la Frontera;66;Salta;2024;Dengue;10;De 35 a 44 años;7;2
147;Santa María;14;Córdoba;2024;Dengue;10;De 35 a 44 años;18;1
112;Rosario Vera Peñaloza;46;La Rioja;2024;Dengue;4;De 2 a 4 años;13;1
035;General Roca;14;Córdoba;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);14;1
105;San Jerónimo;82;Santa Fe;2024;Dengue;4;De 2 a 4 años;15;2
015;Concordia;30;Entre Ríos;2024;Dengue;4;De 2 a 4 años;9;1
999;desconocido;14;Córdoba;2024;Dengue;6;De 10 a 14 años;11;1
077;Rawson;26;Chubut;2024;Dengue;9;De 25 a 34 años;5;1
056;La Capital;74;San Luis;2024;Dengue;5;De 5 a 9 años;10;1
999;desconocido;90;Tucumán;2024;Dengue;4;De 2 a 4 años;18;1
280;General Alvarado;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;13;1
088;San Salvador;30;Entre Ríos;2024;Dengue;9;De 25 a 34 años;17;1
084;Paraná;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;11;19
063;La Capital;82;Santa Fe;2024;Dengue;8;De 20 a 24 años;4;18
999;desconocido;02;CABA;2024;Dengue;11;De 45 a 65 años;9;19
623;Pergamino;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;17;1
112;Metán;66;Salta;2024;Dengue;9;De 25 a 34 años;16;22
260;Esteban Echeverría;06;Buenos Aires;2024;Dengue;4;De 2 a 4 años;11;1
008;COMUNA 8;02;CABA;2024;Dengue;5;De 5 a 9 años;13;5
161;Tapenagá;22;Chaco;2024;Dengue;11;De 45 a 65 años;8;8
070;La Paz;30;Entre Ríos;2024;Dengue;5;De 5 a 9 años;12;3
749;San Fernando;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;15;6
043;Fray Justo Santa María de Oro;22;Chaco;2024;Dengue;10;De 35 a 44 años;4;8
070;Santa Bárbara;38;Jujuy;2024;Dengue;12;Mayores de 65 años;15;2
049;Capital;86;Santiago del Estero;2024;Dengue;2;Posneonato (29 hasta 365 dÍas);15;2
999;desconocido;90;Tucumán;2024;Dengue;7;De 15 a 19 años;14;1
147;Río Hondo;86;Santiago del Estero;2024;Dengue;6;De 10 a 14 años;10;2
560;Moreno;06;Buenos Aires;2024;Dengue;10;De 35 a 44 años;19;1
049;General Obligado;82;Santa Fe;2024;Dengue;9;De 25 a 34 años;5;1
021;Colón;14;Córdoba;2024;Dengue;12;Mayores de 65 años;7;1
070;Las Colonias;82;Santa Fe;2024;Dengue;3;De 13 a 24 meses;17;1
070;Minas;14;Córdoba;2024;Dengue;8;De 20 a 24 años;9;1
049;General Manuel Belgrano;54;Misiones;2024;Dengue;10;De 35 a 44 años;17;2
042;Curacó;42;La Pampa;2024;Dengue;7;De 15 a 19 años;14;1
420;La Costa;06;Buenos Aires;2024;Dengue;9;De 25 a 34 años;18;1
028;Chacabuco;22;Chaco;2024;Dengue;7;De 15 a 19 años;9;1
014;Capital;14;Córdoba;2024;Dengue;8;De 20 a 24 años;18;63
658;Quilmes;06;Buenos Aires;2024;Dengue;11;De 45 a 65 años;7;29
